"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
22269,130,17319.72797,18240.08933,187.17271,1804.82703,114.70957,28.46089,35.62092
22270,130,17619.75636,10272.13128,133.79997,1968.99454,115.0624,29.9787,18.03565
22271,130,17523.75134,11904.45946,77.76386,654.63407,120.22162,24.74547,16.12458
22272,130,17575.40102,14384.20701,81.37851,612.01985,145.0387,24.89065,18.7727
22273,130,17698.46633,2593.03108,193.96271,3080.86184,87.24967,25.33942,20.19246
22274,130,17751.04383,15617.65164,149.28986,2583.58944,129.72074,32.63174,18.47293
22275,130,17888.76865,1774.52709,132.2302,1160.75909,126.19815,27.22444,26.97586
22276,130,17796.49194,4892.30538,221.1405,10450.96144,71.52553,31.89334,9.86764
22277,130,17770.65867,7612.07729,121.19984,2094.04547,157.60528,31.28343,14.67707
22278,130,17826.78149,13468.06736,27.46149,191.98802,115.02583,22.8457,10.17128
22279,130,17988.21963,9677.54089,195.90214,6898.61905,139.91602,38.05897,13.80336
22280,130,18075.40201,15015.94158,137.11074,2005.11565,147.84989,32.25848,19.90629
22281,130,18274.15593,17594.94857,140.46167,2496.04785,133.26924,38.738,20.05376
22282,130,18157.18103,3391.21126,166.89759,7172.83791,131.68356,45.96834,11.69155
22283,130,18171.97357,18398.08865,93.25064,1188.15914,131.52443,25.57338,12.96454
22284,130,18205.52724,2313.29795,85.22648,1135.37241,174.45407,33.81923,14.94856
22285,130,18145.72833,8188.58351,61.39008,320.13722,148.34071,26.9979,23.23178
22286,130,18137.93208,9680.18177,176.6335,6513.25954,143.59527,43.2171,13.50429
22287,130,18349.86329,6976.71673,159.25817,2599.02501,127.80238,27.65232,17.74852
22288,130,18297.27402,16080.15666,119.41818,3573.01977,183.3008,36.63887,9.86803
22289,130,18238.77326,19253.14298,127.84106,1534.74691,132.41717,30.70304,21.59425
22290,130,18205.5615,3556.29506,233.43288,9831.51309,117.43117,42.54058,15.23515
22291,130,18322.05681,14577.897,158.35132,5277.75548,141.31127,41.34177,12.89379
22292,130,18442.62177,1663.84521,87.89847,1859.14935,150.05538,37.41883,10.77234
22293,130,18393.44045,17591.35493,109.09575,2215.47047,163.44533,38.14023,13.7656
22294,130,18703.49003,6277.58051,280.92742,9139.33568,141.65854,30.06897,16.82526
22295,130,18475.81654,15101.09601,72.75712,911.00662,164.2178,33.11991,13.67724
22296,130,18684.98046,7351.68378,95.64035,2998.80448,147.31547,35.22106,7.49703
22297,130,18665.50276,13220.71238,108.58609,760.06292,144.17652,28.72666,29.65806
22298,130,18705.10578,2627.98039,170.15892,4300.26129,118.40848,30.00497,13.33591
22299,130,18779.81703,5753.65675,102.46472,1821.08456,164.10324,38.15218,14.83464
22300,130,18775.13475,15971.57199,383.59092,39553.70554,0,42.62993,10.28612
22301,130,18814.958,6563.71874,485.59086,47630.0667,0,36.14656,11.60709
22302,130,18788.61263,9126.81036,131.08602,1848.89885,124.22262,28.90005,17.81624
22303,130,18823.41847,6233.30556,159.43768,4447.54934,139.35673,38.76818,14.52206
22304,130,18870.52889,14087.48208,112.14039,1116.86956,112.54364,24.11617,18.28972
22305,130,19070.22032,16458.69681,248.34751,6512.46641,141.99977,40.78622,24.74562
22306,130,19038.16699,17760.16494,46.86591,269.67493,151.7904,28.63911,18.63315
22307,130,19048.84151,7448.7422,155.95476,2041.49456,101.05851,25.71507,20.13887
22308,130,19160.39381,16103.54828,194.41218,9851.32877,104.1886,49.42563,12.32194
22309,130,19169.13299,18407.00704,190.80254,5391.45686,79.45969,36.57468,16.06926
22310,130,19202.83324,969.11528,227.92414,3834.36078,62.8404,18.66036,16.71223
22311,130,19234.37173,11457.73867,112.9933,796.07228,106.76357,27.06587,28.83532
22312,130,19535.01764,16387.90418,28.30469,438.76041,207.69233,50.66965,9.92096
22313,130,19398.57677,9622.88533,191.93009,3747.85962,79.68701,21.75548,14.19976
22314,130,19469.52458,5318.30168,65.57745,1140.3556,124.25204,31.22171,8.71362
22315,130,19383.26947,15609.71788,269.05207,7209.51348,57.90966,30.13533,19.54547
22316,130,19584.25573,6317.92079,76.08868,580.22677,141.73002,32.07532,22.32221
22317,130,19555.13307,16386.25991,235.73966,11923.77344,85.36804,44.06274,13.29657
22318,130,19764.4909,17610.20473,124.7217,860.20312,128.53487,27.46831,32.6851
22319,130,20088.18957,7177.8785,190.18352,2079.66031,73.8609,17.28558,19.88227
22320,131,1539.65637,15539.99239,95.30246,973.41388,86.51814,17.58272,11.6216
22321,131,1713.67402,2617.52234,85.39796,643.70218,87.7043,18.85018,15.05899
22322,131,2658.05984,1152.41782,195.91524,2574.86734,57.60712,19.88688,19.50248
22323,131,4050.60686,15391.65606,98.72832,2000.96386,79.60073,22.32304,7.76268
22324,131,4352.23783,8707.22884,192.81294,3006.11181,70.15482,21.38129,17.42798
22325,131,4600.29444,8777.89994,77.93994,575.42925,107.14968,22.85241,17.02585
22326,131,5416.38761,6389.63406,111.84437,787.2904,85.1134,19.96159,21.38925
22327,131,5381.9303,10126.61341,111.20914,1545.08431,74.68682,26.543,14.38787
22328,131,5386.89471,13898.37451,72.85223,1037.46137,82.06138,13.4307,5.62507
22329,131,5881.50877,6669.21058,83.46269,2847.32539,113.68765,36.36624,6.36073
22330,131,5964.76562,11203.13914,107.11466,1948.33191,81.97762,25.85868,10.49368
22331,131,6147.17596,5689.24693,104.17559,960.31688,86.0969,19.54805,15.19737
22332,131,6244.23023,16508.05513,93.86301,1717.40886,85.18837,30.16072,10.72047
22333,131,6252.32668,6943.14859,85.9641,1973.31996,102.77009,29.84274,7.94607
22334,131,6350.24979,15725.23377,78.52919,1684.37562,91.57605,26.00212,6.97696
22335,131,6805.25678,11148.44272,120.68696,791.90024,73.92527,18.17249,22.44377
22336,131,6887.5865,16516.98344,90.79411,3166.97913,91.77307,28.92051,5.46429
22337,131,6919.86116,19468.68879,90.57734,1345.74139,74.32917,21.54119,9.36582
22338,131,7194.92182,8123.351,56.19626,381.15229,90.00073,18.2047,11.76198
22339,131,7196.7204,17812.582,75.16979,1523.11117,82.52959,22.57051,6.30434
22340,131,7781.87128,10805.76357,118.27885,2122.60081,79.28332,27.03157,12.0788
22341,131,8056.52504,1041.19232,106.79349,1039.97036,80.07019,18.31976,13.89297
22342,131,8362.59004,6014.63398,91.07229,2198.19803,97.09068,26.36693,7.12469
22343,131,8484.1526,1060.28333,117.08454,1352.16326,81.43071,23.63857,16.16371
22344,131,8633.69862,16483.52881,88.82732,1023.72714,81.60478,17.41532,9.71654
22345,131,8667.24064,9223.21511,111.48594,950.88703,76.61049,18.05129,16.14917
22346,131,9003.99367,5294.06385,103.73323,2667.99886,96.41768,32.61081,9.05425
22347,131,9097.83961,1473.63766,78.40817,428.35397,75.53239,13.28364,13.95437
22348,131,9297.21933,6754.04399,104.60544,2592.9353,90.9176,29.05242,8.50741
22349,131,9361.53354,12958.42284,105.79522,1782.50707,89.25881,16.66795,7.62554
22350,131,9558.9934,12225.70331,87.65553,1356.2219,103.55255,24.6623,9.89326
22351,131,9980.92109,13031.90941,111.40729,1761.48584,91.48143,22.38253,10.89137
22352,131,10039.59319,2295.08732,90.92608,1345.896,87.56197,19.48761,8.64356
22353,131,10112.06181,11058.52957,100.75747,4776.25513,103.25456,38.9124,5.78995
22354,131,10221.06308,6940.24573,101.61473,4092.83269,95.48948,33.81164,6.00476
22355,131,10418.02402,18864.38561,88.51072,2168.06035,85.39829,24.37742,6.4194
22356,131,10557.02822,16686.26267,108.02701,2029.01871,99.72859,37.85223,14.6195
22357,131,10660.67211,3105.60973,81.32518,1302.87533,94.4047,21.67925,8.04525
22358,131,10899.65793,5120.66124,370.84292,16816.61062,0.00001,20.80235,11.32916
22359,131,11116.59234,5717.0859,107.68319,2315.89206,93.84323,30.84488,10.55128
22360,131,11197.83131,12710.37957,178.41527,4680.71889,89.54287,43.35027,19.09444
22361,131,11507.57742,6581.01959,40.2523,252.68997,92.92064,17.00705,9.83676
22362,131,11493.54255,11575.48833,87.12488,3425.57826,104.7187,36.41681,5.76855
22363,131,11421.25452,12631.72453,177.39087,4815.71585,86.75799,36.17941,15.43551
22364,131,11445.96395,14998.42201,127.86254,1468.07273,84.66037,24.79341,18.4041
22365,131,11459.4615,19653.48208,108.87475,1023.52122,74.58292,17.93676,14.3333
22366,131,11545.17092,8785.32699,79.14401,2155.18035,104.18143,35.08056,7.30645
22367,131,11511.02479,12251.01586,135.22219,6762.42999,105.07079,44.08818,7.98849
22368,131,11924.24335,4154.25251,96.23256,2515.14713,94.17522,31.53788,8.11101
22369,131,12076.24016,19496.79231,109.0567,2468.85119,82.69332,26.92144,8.97672
22370,131,12255.18077,4940.69194,177.12182,8027.73037,69.5209,48.518,12.35988
22371,131,12216.45583,17555.82452,123.88296,1209.03634,78.12318,20.17745,17.26363
22372,131,12330.04234,6006.05602,82.27803,2275.31103,110.61871,24.87971,5.51259
22373,131,12479.64538,12754.54869,90.80865,1782.44,92.94285,31.83143,10.24003
22374,131,12565.58083,9329.54521,97.53844,2889.17793,92.4306,30.2463,7.02055
22375,131,12564.45538,14776.09316,91.63849,2236.61684,98.58726,27.43243,7.33645
22376,131,12663.85118,4063.09674,85.03358,858.48423,102.65385,26.71667,15.63906
22377,131,12746.47151,18866.86605,92.4042,1941.89876,94.11727,33.22298,10.1239
22378,131,12812.84279,3604.77089,111.60231,2327.19114,96.93564,31.75873,11.52468
22379,131,12862.86675,6546.11807,108.68491,1359.44972,92.36911,22.62187,13.45634
22380,131,13081.41198,11284.71696,108.8668,2626.77489,85.50342,26.46673,8.31156
22381,131,13078.40634,19591.76325,134.04579,3206.91025,83.24105,41.28962,15.25234
22382,131,13330.78269,2779.73997,293.37796,19681.6128,28.25862,37.52991,10.70255
22383,131,13123.26121,19371.06396,124.4395,2521.89199,91.0225,33.07071,13.5661
22384,131,13252.47214,2068.4224,97.54953,3987.37438,95.47603,34.86009,5.87744
22385,131,13299.52718,4632.66259,163.55837,3761.03831,103.82235,41.17125,19.04353
22386,131,13276.58893,14518.56255,73.62512,861.51284,94.98507,20.84454,9.6488
22387,131,13288.92662,8762.2288,120.53934,2564.09769,82.95097,22.98861,9.02715
22388,131,13374.03295,4444.06087,101.1277,2723.34894,121.38279,46.66483,11.84064
22389,131,13416.93682,2798.72395,171.30836,6722.50411,86.52968,39.03344,11.21309
22390,131,13555.8149,12648.59032,108.45409,1856.43375,96.77535,25.85186,11.23863
22391,131,13649.52628,6127.22572,84.56176,1213.2595,99.88341,23.67159,9.94603
22392,131,13750.23372,1016.76207,75.87828,521.74864,82.59237,19.10424,15.12306
22393,131,13714.9414,14551.47322,93.19651,2486.11596,91.63645,30.46423,7.50681
22394,131,13718.12637,19111.21524,56.42241,300.2016,84.67215,13.59406,11.48606
22395,131,13778.56965,17303.69365,90.82697,3012.97285,110.89398,35.1542,6.79301
22396,131,13847.69666,5073.94662,99.77619,4937.2955,109.67362,33.88178,4.8886
22397,131,14079.94476,2015.34605,118.15071,2191.43939,87.90627,26.34607,11.41858
22398,131,14063.5968,18207.87551,134.84137,1189.10633,67.52976,18.66926,19.12274
22399,131,14146.34182,3147.84593,64.52652,815.43944,107.37752,24.83553,9.48996
22400,131,14210.7747,12232.48977,85.31029,2527.52164,127.77354,36.1351,7.36094
22401,131,14308.13447,11713.06957,94.92392,4221.73747,114.0649,32.41517,4.98671
22402,131,14245.32336,14281.48543,97.85581,1940.01304,99.4011,31.59921,10.73678
22403,131,14425.92927,12702.95298,90.59852,2480.25165,138.94373,38.76528,8.90288
22404,131,14772.33924,18511.12555,95.15905,2662.55649,106.62973,34.33581,8.1313
22405,131,14889.65774,2441.71906,86.58521,741.70577,97.9829,22.51033,15.86076
22406,131,14857.47767,12624.96733,112.16697,2018.99655,114.64339,32.4024,13.60041
22407,131,15056.98579,14923.43052,127.93244,2906.22532,90.73049,28.25018,10.76093
22408,131,15082.99276,3192.8458,150.8602,1397.52133,83.07666,23.00154,24.60524
22409,131,15243.63106,5530.61481,155.19529,1592.35846,77.23875,21.8628,21.79174
22410,131,15249.84504,4580.22481,85.81827,2148.33095,115.47031,24.50173,6.16455
22411,131,15300.8389,16374.11489,210.95052,2664.15491,86.31274,18.90961,20.73226
22412,131,15458.01582,15061.52785,174.79527,2535.29889,122.96926,36.32946,28.28605
22413,131,15612.95153,7791.16529,158.80892,1441.46044,104.39583,29.58079,33.57463
22414,131,15536.38449,10633.25697,136.74104,2480.68947,129.40018,36.21607,17.96453
22415,131,15566.7697,18888.275,146.72805,3848.57649,94.15718,29.73011,11.12453
22416,131,15674.14935,15130.87435,88.05885,823.42378,147.06505,34.88609,22.38894
22417,131,15948.99081,15364.16985,336.39967,21753.05763,0.00002,32.69842,11.1151
22418,131,16070.24811,5020.96981,76.49491,2704.8038,186.10968,52.25215,7.98382
22419,131,16121.53251,4842.50847,236.89719,11788.53461,71.30105,50.5481,15.48908
22420,131,16091.73302,8170.16812,159.15883,1996.15719,139.23834,33.98811,27.99418
22421,131,16201.31058,7046.95534,172.84049,5871.07484,80.97944,27.54576,9.41561
22422,131,16203.93557,9159.61678,80.36895,755.28846,111.70637,28.49127,16.99773
22423,131,16614.57185,13382.35795,87.84295,580.28243,107.5876,29.17063,26.44899
22424,131,16726.70856,1762.16819,141.13946,2021.01457,89.4267,21.76065,14.40679
22425,131,16668.11103,6890.87884,78.14566,541.4189,121.73533,30.24652,23.68984
22426,131,16659.21393,8315.69967,145.47865,2773.61822,139.57662,40.72406,20.29411
22427,131,16691.29623,9450.16424,90.45977,563.54611,99.14102,19.06584,19.17429
22428,131,16736.28327,13855.24781,94.3904,643.88098,110.47872,27.36381,25.63875
22429,131,16795.91328,15847.54914,123.79808,1005.44303,87.90411,25.88435,26.10387
22430,131,16823.67169,10943.45236,126.9092,4621.76684,110.67355,34.76735,8.22193
22431,131,17047.35052,3473.90018,88.30958,868.27517,88.23098,19.07847,12.15594
22432,131,17207.21669,5619.67428,92.80122,876.92927,118.48213,32.11631,21.407
22433,131,17187.88762,7000.28928,109.27869,3444.69525,117.94362,38.01986,8.97628
22434,131,17178.91385,14874.16148,58.3651,438.18408,118.46612,25.72744,15.01164
22435,131,17181.13278,18103.58101,80.37772,696.77376,136.88964,41.66592,26.53225
22436,131,17258.90757,14060.54039,78.24722,823.81015,113.98091,25.72703,13.54
22437,131,17478.79771,4917.54768,168.76701,2845.83359,102.8082,30.6636,20.02879
22438,131,17284.151,18304.87066,196.85724,5733.01444,73.98178,34.88687,15.36436
22439,131,17612.42569,10281.72239,113.07007,1790.84886,107.03017,28.45589,13.72775
22440,131,17534.43085,11967.46616,112.61605,1500.10784,98.81566,25.58802,14.6446
22441,131,17539.76105,14462.045,83.27057,892.1737,118.48124,23.24409,12.7578
22442,131,17678.49433,2601.66056,147.5996,1362.2515,89.10921,18.72359,19.93162
22443,131,17801.75385,3956.91044,122.79819,1041.31636,94.38392,28.76327,27.49243
22444,131,17783.63157,7617.75358,145.17857,2781.66182,133.50249,31.18967,15.61199
22445,131,17773.47462,15574.68526,179.91586,3281.66065,90.12738,27.33422,17.66225
22446,131,17931.10524,1709.97421,106.52643,1042.32077,122.82583,27.27461,19.97283
22447,131,17796.27145,4956.76372,316.87104,15614.7539,40.59197,29.96214,12.58015
22448,131,18109.75006,3286.43919,87.39553,488.83966,102.70018,21.39557,23.03558
22449,131,18096.71295,7945.99237,53.91824,329.68469,150.79946,26.03914,17.54027
22450,131,18112.97767,9701.32118,194.97299,8167.25468,121.26911,43.84824,13.27425
22451,131,18177.87315,18375.14331,149.18987,2331.09064,108.15382,24.71415,15.67874
22452,131,18179.87356,2344.49011,143.68482,3166.21837,132.49012,38.93441,16.66445
22453,131,18267.73555,5711.68437,224.45787,3955.93408,102.06225,29.87699,24.54651
22454,131,18274.43479,16119.72632,85.91893,1296.69875,153.2126,28.45687,11.3494
22455,131,18250.22901,19269.43851,137.32502,2822.4391,118.56941,36.47621,16.0716
22456,131,18357.88121,6966.35144,96.14248,1182.27286,140.52314,30.12983,16.05624
22457,131,18360.62987,14571.79533,104.07261,2146.36651,162.27441,37.21721,12.70682
22458,131,18454.24349,1655.15792,81.0237,1830.08751,125.14582,30.45574,7.83102
22459,131,18409.7679,17593.04115,116.0619,2426.21158,144.56939,31.73222,11.89529
22460,131,18484.29221,15098.15487,80.13339,1207.0831,138.29235,28.73672,10.83426
22461,131,18669.69312,7356.23222,121.29458,3254.66475,124.67877,29.31552,9.05255
22462,131,18682.21245,13140.50682,81.93285,790.80178,125.67928,33.74117,19.77253
22463,131,18728.39591,2628.48237,134.17411,3031.85609,134.42099,37.96423,14.89737
22464,131,18760.33555,5762.63331,90.17504,1298.33501,133.97955,29.16217,12.65062
22465,131,18760.39822,6286.36553,114.94441,1560.40855,171.93922,37.29836,20.94987
22466,131,18747.36774,9172.37551,150.34223,3328.6134,109.03156,34.58848,15.45207
22467,131,18726.3209,15552.38668,122.89469,1348.67018,129.01268,32.62756,24.11749
22468,131,18748.69461,15877.56172,85.4116,872.85835,153.56394,33.13952,19.03003
22469,131,18869.04489,6521.99641,319.54286,16011.76894,61.45849,32.80429,13.58365
22470,131,18992.59463,17538.73046,266.11517,6707.72341,86.5798,30.24294,20.60246
22471,131,19084.31398,17796.64683,75.23927,624.13711,148.4527,32.04003,20.34519
22472,131,19227.05842,4911.18191,97.29948,783.05622,105.81984,21.12185,17.53153
22473,131,19221.84913,16095.67754,162.16801,4705.57192,93.90192,35.24085,12.97058
22474,131,19213.83789,18373.29603,105.27338,1169.51462,102.77872,28.14489,17.99192
22475,131,19303.35961,4238.19872,101.80181,1055.33563,87.18696,18.48965,12.66932
22476,131,19247.09056,6415.68723,193.08913,3835.42907,89.38829,34.16231,21.50126
22477,131,19306.04665,11480.44326,120.01973,1992.89867,75.93595,21.94367,10.90231
22478,131,19361.71675,9308.59823,57.76977,291.548,123.14091,25.0328,21.36041
22479,131,19369.34784,9656.43285,136.8386,1012.74457,95.10203,25.50579,30.92088
22480,131,19461.13186,16460.48897,174.44332,3871.77226,122.01904,39.67781,20.22382
22481,131,19435.3934,5327.07296,92.40502,1312.88213,99.34909,29.20207,13.09932
22482,131,19335.25909,6405.20309,112.5971,1007.752,119.84786,30.97541,25.88161
22483,131,19551.89071,11932.02916,119.10749,967.43966,79.07753,20.3176,20.02633
22484,131,19423.88867,16464.63646,226.62169,6403.9094,111.09259,37.68139,19.49033
22485,131,19661.34722,6341.92057,137.52753,1232.22109,104.90123,30.81152,30.91006
22486,131,19662.41099,9072.4797,144.34197,1547.57097,94.75553,21.10012,18.8862
22487,131,19691.87827,17586.38317,57.21116,313.08016,108.23383,21.48893,16.98877
22488,131,19889.80599,17957.82039,117.42579,781.25148,87.92939,19.61437,23.21227
22489,131,20109.06737,5590.89437,123.71011,794.64411,81.65148,21.2231,27.13716
22490,131,19890.35366,6204.51201,175.53973,2340.70007,76.30779,23.79232,20.52826
22491,132,1562.59032,15543.4511,93.65883,1135.9094,90.01688,19.95378,10.89482
22492,132,1725.77087,2616.55836,101.47514,972.35639,97.2326,18.07433,13.33838
22493,132,2034.36502,5138.46725,77.75189,1230.01094,103.65364,24.33703,8.69039
22494,132,4044.31211,15387.12965,88.25127,1640.74242,92.91661,22.60409,7.75295
22495,132,4881.17024,8723.147,157.67834,4452.93354,84.95258,28.56844,10.67132
22496,132,5263.10874,10409.41861,108.37532,1665.25378,97.17662,27.89935,13.36623
22497,132,5434.44293,6407.74176,133.4186,1355.18205,92.38906,20.64241,18.14255
22498,132,5885.76281,6647.85964,90.64952,3772.23505,127.31521,35.1208,5.47335
22499,132,5975.85243,11209.76117,85.76914,1585.90575,108.94266,23.35676,7.83323
22500,132,6162.05773,5733.83573,214.37364,4619.16288,55.32872,21.90276,14.41621
22501,132,6188.13105,6849.72278,215.97075,3582.70718,91.12641,27.31743,23.03231
22502,132,6262.41419,16497.98992,111.79887,1909.77554,93.44621,21.18087,9.66956
22503,132,6353.9921,2003.59197,23.31674,206.17225,86.82097,11.61958,4.78102
22504,132,6364.0653,15715.84135,117.26276,3184.35031,83.47629,20.30045,6.3263
22505,132,6484.98154,12680.52817,77.81165,460.36725,88.46861,16.2571,15.38329
22506,132,6874.43365,11073.35917,79.71623,1041.41091,105.30252,20.33299,9.06154
22507,132,6885.25913,16514.60732,94.3329,2977.30263,112.91097,34.75687,7.27653
22508,132,6927.81921,19477.75798,90.13193,1379.12183,91.13437,26.30661,10.84787
22509,132,6968.40031,15480.62997,69.83788,449.07017,99.19269,16.95433,13.56979
22510,132,7143.96204,4796.87019,103.12234,848.24139,90.26366,17.18307,14.93846
22511,132,7207.65828,17823.31219,99.72763,1829.74185,94.06666,24.59988,9.35837
22512,132,7730.15366,10700.68452,75.20178,1238.81708,100.72727,26.58488,8.8131
22513,132,8092.91701,1051.35991,107.82402,757.98159,93.81843,21.80802,22.53473
22514,132,8360.46209,6017.71262,100.34443,2140.01355,102.82116,27.48393,9.00853
22515,132,8412.3681,12535.17306,85.64731,947.33396,100.9131,21.32805,11.71482
22516,132,8443.91577,12880.79426,45.57938,306.00881,97.4765,15.15679,8.93734
22517,132,8493.77341,1059.833,94.46318,813.61327,99.10717,21.24676,16.0977
22518,132,8624.96106,16475.36172,119.85892,1777.30595,86.7147,21.03679,11.67269
22519,132,9006.4224,5333.29275,88.56632,2316.24921,102.54701,27.44049,6.68896
22520,132,9065.35906,1469.87385,106.36046,696.47426,87.35876,18.04212,19.964
22521,132,9300.08892,6766.86663,113.45478,2422.9842,102.35541,26.23729,9.59515
22522,132,9516.89984,8981.15431,96.37364,2018.34841,99.27776,23.83954,7.81039
22523,132,9545.56278,12224.3556,117.32572,2163.07469,90.18794,18.16266,8.22435
22524,132,9996.16966,5585.36989,136.47344,961.93074,95.83182,23.50551,29.90803
22525,132,10025.1263,2302.77438,89.60696,1909.01803,101.68216,27.04969,8.08387
22526,132,9998.71667,12984.98517,75.22767,853.42547,110.13328,24.51184,11.68207
22527,132,10104.47487,11086.37462,78.38333,755.45267,104.42492,22.67125,13.13802
22528,132,10220.9953,6933.74301,95.64197,3813.56142,114.98507,40.52181,6.77001
22529,132,10374.30025,5604.6386,151.31793,1490.05473,83.67133,23.62272,23.84392
22530,132,10421.30042,18834.54216,105.12853,2634.05789,87.82291,28.25187,8.2484
22531,132,10558.71784,16718.3439,90.64327,1960.69208,106.57505,24.68986,7.42632
22532,132,10677.93088,3087.40271,95.95957,1486.22889,97.35245,22.10499,9.66712
22533,132,10654.2776,11492.16491,89.43298,4953.13762,123.6729,43.51832,4.99605
22534,132,11120.52245,12730.12347,115.45296,1314.63656,123.62126,29.01936,19.6372
22535,132,11132.41553,5706.60081,88.84352,2156.94747,119.71445,30.14916,7.81369
22536,132,11331.7719,6461.38462,78.04146,871.94715,115.71575,25.32892,12.57858
22537,132,11504.15098,11585.11087,99.7169,3008.92022,113.78339,30.08766,6.99641
22538,132,11472.00019,14937.10921,55.89717,561.33677,114.9749,29.3953,12.45419
22539,132,11471.24171,19628.29147,91.16694,644.80749,86.66144,11.40113,10.90105
22540,132,11547.97319,8772.46394,99.21087,2410.36636,102.89,38.57297,10.75014
22541,132,11566.53671,12233.47551,116.85061,3887.17326,123.78049,34.19374,8.20489
22542,132,11919.13971,4145.47456,101.17778,2679.42751,102.19745,28.69589,7.68156
22543,132,12080.48254,19479.26613,94.68756,2358.62806,96.3028,28.94321,7.75442
22544,132,12239.48922,4921.03116,160.26612,6824.42116,86.66582,45.51805,11.25202
22545,132,12201.60679,17595.12325,44.52461,376.85094,96.26631,16.59701,7.70119
22546,132,12328.83955,6017.73421,82.80258,2223.72791,121.50829,29.1312,6.50953
22547,132,12420.31386,13802.08492,123.95185,1588.2548,91.86461,21.696,14.21615
22548,132,12483.91344,12756.5864,75.73167,1062.2971,111.52993,23.85137,9.36571
22549,132,12572.28413,9328.08447,104.37007,1035.93028,93.01118,23.01017,16.4812
22550,132,12567.81771,14781.47395,90.1837,1651.21911,109.62662,24.25236,8.5113
22551,132,12680.94384,15998.24826,85.28333,1271.24692,93.38471,21.2611,8.78851
22552,132,12781.87422,2831.49349,75.29986,874.19795,121.17538,27.81258,12.84379
22553,132,12754.20439,18867.91161,79.30444,1396.19888,110.83979,33.97657,10.79413
22554,132,12887.48371,3639.65692,84.3424,515.35328,112.85381,21.88206,20.95596
22555,132,12873.89401,6550.14997,86.25041,1062.81896,112.59675,23.60529,11.65228
22556,132,13072.80638,11266.90332,96.1351,2221.01117,102.29258,37.63607,10.73331
22557,132,13083.64435,19593.37786,132.55287,3227.17797,75.92327,33.9246,12.31765
22558,132,13127.75238,19298.13522,93.8319,1537.68958,108.35921,30.60274,12.0787
22559,132,13331.94736,4586.88219,196.14164,8268.36068,89.03149,51.79655,15.57163
22560,132,13287.59808,14470.24647,62.34719,852.42961,110.88572,20.96885,7.42278
22561,132,13311.67885,8777.36433,99.37584,1818.95879,108.14214,22.73645,8.72248
22562,132,13357.65755,4513.90466,163.65277,6306.23595,93.00346,50.92106,14.08562
22563,132,13457.19781,2800.77756,192.35707,8811.32846,71.93407,33.45983,9.32596
22564,132,13550.05476,12684.93424,105.60108,2608.27709,101.18566,27.6672,8.23811
22565,132,13696.61593,14551.51828,91.92256,1959.94905,109.19306,25.20957,7.75357
22566,132,13790.06013,981.39362,127.81781,803.2365,91.80514,17.64704,23.98052
22567,132,13786.65267,17289.5423,81.29277,1872.44777,120.99417,23.75531,6.21319
22568,132,13869.35644,4543.3784,111.30084,1718.7296,116.30781,25.25177,12.41868
22569,132,14064.05168,1986.51247,123.99603,2228.47834,91.6034,26.69421,12.43653
22570,132,14066.5028,18181.83227,124.76263,1304.39558,81.34507,19.91525,16.06563
22571,132,14116.51527,3190.11877,110.5439,1741.58868,107.01423,24.93926,11.97223
22572,132,14317.03351,11703.57198,103.36886,4224.82094,111.47867,30.3749,5.47626
22573,132,14245.4868,12229.49046,99.80865,2877.36885,119.72124,25.17599,6.26176
22574,132,14239.74836,14301.89276,100.83455,1699.44167,104.78079,29.45053,12.07036
22575,132,14433.57058,12712.46581,120.34378,2075.65122,114.24263,33.7426,15.69305
22576,132,14525.98297,1025.43974,152.21114,1114.33409,88.31719,20.70598,28.24514
22577,132,14746.31406,1478.9779,98.13312,1039.69225,108.05786,18.19337,11.85923
22578,132,14774.78483,18529.30056,112.37835,2923.53681,100.53145,23.3734,7.1427
22579,132,14896.51999,2461.36181,147.36494,1690.38123,90.39488,22.83298,19.41664
22580,132,15144.32079,6297.72436,154.01675,3314.95273,92.83001,30.40519,14.37866
22581,132,15136.80489,14932.65042,293.81355,18369.23499,0,35.96348,11.02579
22582,132,15299.64573,11004.6134,201.92408,3135.32494,88.57517,20.7746,17.78932
22583,132,15250.54531,4562.81604,84.28789,1704.47783,117.94649,22.63937,6.92113
22584,132,15401.33793,15008.63157,70.03535,775.13561,154.98482,36.84473,16.56264
22585,132,15360.46262,16336.62181,136.638,1475.62841,114.09551,27.65619,23.03858
22586,132,15438.49424,5992.79976,97.54031,1575.68082,114.13246,30.3307,12.5572
22587,132,15482.32412,7600.09654,111.97341,2153.83953,117.69412,28.81631,11.41746
22588,132,15527.94722,10631.14363,109.45294,2004.86874,150.25837,35.00674,14.07316
22589,132,15564.16093,18882.11323,134.9139,3819.67993,126.09709,40.2495,12.70318
22590,132,15929.12427,15423.96707,15.21117,195.76565,144.04455,30.19349,7.82317
22591,132,16068.87886,5024.06721,83.34022,3148.07004,170.9493,50.85803,7.83263
22592,132,16192.74,7054.21921,92.03825,2965.8124,191.44533,36.88887,7.37407
22593,132,16197.9493,9149.29894,74.25467,861.28438,118.49428,23.98456,11.0993
22594,132,16278.39248,15936.62442,109.4997,1055.64281,125.65096,25.09437,19.18735
